,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
ANKRD27,0.00662664059249948,0.0024899257023226,0.02428759619472859,-0.002164855415911285,-0.004152441434328871,-0.0019812837141666914,-0.000460859831509626,-0.0017230899350774431,0.0,-0.0021906062670649373,-0.0030170999944152954,-0.0070034066828745176,-0.02710803291708138,-0.0502065930102104,0.005063085222283686,-0.0008504203958923165,-0.005674269988993251,-0.012527437680848519,-0.0059827272353288816,-0.0015122875360666713,-0.0008767762436648965,-0.0010197865473462603,0.005680599783147902,-0.0023057221324840893,-0.0014344591642608678
ANKRD30B,0.013227150114258936,0.004702649713787484,0.019364172401437334,-0.0007721407073499054,-0.004407156236220011,-0.0017304219411650376,-0.0007620096761581374,-0.0012818590025693993,-0.00019518706387555707,-0.002906685216107513,-0.00024476484503037355,-0.008999501341868693,-0.05159675951110795,-0.06776271031113278,-0.013326228777417654,-0.006206615682933757,-0.005440608928586874,-0.008508560707850832,-0.004775522313463253,-0.0022902903255572343,-0.0010383229032895902,-0.0007828015266027472,0.039391413257141995,-0.002276294676373407,-0.0008538238530803599
ANKRD34A,-0.009182296492235634,-0.0028286740468069366,-0.008666969484906695,-0.0004627616300750398,0.003969297999873431,-0.001514666634358952,-0.000338352293591436,-0.001457304281594754,0.0,-0.002253981691264395,-0.0015378372333993973,-0.004716620357209864,-0.03238896962370996,-0.04440806737627147,-0.012110644829542286,0.0,-0.005456448933201449,-0.007185490735071527,0.0,-0.00010318735414106134,-0.00030230906590833495,-0.0007971504707263433,0.0032290173344824286,-0.001337322256113986,-0.0010507120339131593
ANKRD45,-0.01714125766506327,-0.0016687898420155098,-0.01061583061208353,-0.0005172080862589218,0.001981399090449268,-0.001374860991182246,-0.0005059850977960564,-0.0014289127875613677,-0.00010933878923889695,-0.0017963719890670693,-0.0012800694521080958,-0.007822181244694554,-0.018795505856638625,-0.04443524589969956,-0.012321549075356333,0.004032692138446481,-0.002786761906364829,0.008390274032986159,-0.005090543546065654,-0.0020895317166559485,-0.0004953818678288952,-0.0008357035463642318,-0.011573184647068066,-0.0014310226530941245,-0.0011905794793629076
ANKRD46,-0.016440363775057774,-0.0059050219610074645,-0.014268631913808477,-0.0005721127953376703,0.003975706751755785,-0.0023600756325518335,-0.0004643594532626055,-0.0019362435960537452,0.0,0.0,-0.002734426053707814,0.02311746078059792,-0.01195641382637748,-0.03716765311552052,-0.0059427099512105175,-0.006608249387621806,0.0,-0.006487187282055468,-0.0027024867337110264,-0.0019118417683956362,-0.0009497985521828289,-0.0009378608884449482,-0.01800024944436409,-0.0014922158165024818,-0.001299574217723462
ANKRD6,-0.004645613127844589,-0.0035559360499798076,-0.010269703349674503,-0.0007199901521086766,0.0010570929202440293,-0.002141226337381577,-0.0004438979427515838,-0.0017433340967152045,0.0,-0.002814848963481928,-0.0009592899806492167,0.005400472685783926,-0.023817718814272235,-0.04096953001046473,-0.007535076105213201,-0.0037489829400918218,-0.004668160120215981,-0.009681272424426096,0.002825559994773262,0.0,-0.0008347820060183656,-0.0009591705992403263,-0.014477147697558965,-0.0015154771395674144,-0.0011119906614032449
ANKS1B,0.012485822856021546,0.0,-0.0073990323016750945,-0.0005564365538917593,-0.002962055900761554,-0.0016229422040152652,-0.0018980785003014436,-0.0017096669293786768,0.0,-0.0018087847010823943,-0.00195039921755083,-0.0063875548497500725,-0.01745123473617638,-0.04954018367923835,-0.014464230024297628,0.001690039890125096,-0.004872193276252573,-0.009411033179446644,0.0029877990840759885,-0.004199963629060728,-0.00099635103027787,-0.0010873978739437545,0.00761967119727365,0.0023397129324745775,-0.0011355302911280896
ANKZF1,-0.005155495736907392,-0.0008712518394798918,-0.010397677122420582,-0.0005736087047315541,-0.0016649497519554551,-0.0021026982961504515,-0.00037917383409128563,-0.002087451831709039,0.0,-0.0007322342826023773,0.0019525911032030469,0.0018747433483716422,-0.01597243128870076,-0.040059278546754465,0.0,-0.0028912217805760754,-0.005538541194248056,-0.013025149533184378,-0.008735673173399627,-0.0002499642094359461,-0.0009612004557546516,-0.0012828360920964718,-0.011918459402545128,-0.001835036132102577,-0.0011515955895581714
ANO10,-0.007383511716888856,-0.00023374873431555865,-0.006613117177282357,-0.0005294254129953602,-0.0010913197472123895,-0.001956024953475327,-0.00014827504086747934,-0.0014634090548996115,0.0,0.0,-0.0014251530985979269,0.0,-0.03135882383839053,-0.04051579402204471,-0.000841376886766422,-0.004021851168464638,-0.0040859302947990755,-0.009623553702410304,0.0037990292687056157,-0.00083365036797102,-0.0005402369633877441,-0.0009803845247824405,-0.01153879204620771,-0.0014216058451733682,-0.0009516390186024432
ANO7,0.006667282688441835,0.0013536827064437387,0.01059744366208843,-0.0012372416503163008,-0.0029322715492970317,-0.0014224239665717037,0.0,-0.0012021175974668633,0.0,0.0021642772478666986,-0.0003723587025694988,0.001671877867333936,-0.04352850662883899,-0.052490092547040276,-0.012921381597845033,-0.0015798393368979258,-0.00347987326103754,-0.009399893881991798,-0.008014425793379631,-0.0019963929615058815,-0.0005209196751304115,-0.0013935912503506148,0.00493183237375381,0.0068612033874222225,-0.001229149594226514
