,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
A1CF,-0.004301611,-0.009759221,-0.003775371,-0.00523868,0,-0.002514667,-0.003260662,-0.005267286,-0.00161375,-0.004939458,-0.001175342,-0.014192678,-0.024977569,-0.046605457,0.002188282,0.012260307,-0.00640992,-0.009166728,0.010188904,-0.002466798,-0.004394353,0.013368831,0.015490583,-0.012788688,-0.004655525
ABI1,-0.005181786,0,-0.005241921,0.005959474,-0.004002898,-0.008237629,-0.002614521,0.006444516,-0.001225386,0,0,-0.002450595,0.001105038,0.022166346,-0.007805547,-0.010117835,0,0,0.001376864,-0.000626376,-0.002570768,-0.00266439,-0.021032445,-0.015160267,-0.017483877
ABL1,0.101271657,0.003929344,0,0.014181171,0.013548118,0.006601678,0,0.036067272,0,0.007602177,0.006445076,0.001662954,0.182765443,0.229837469,0.01136614,0.001695119,0.018672891,0,0.009315354,0.006535402,0.028118733,0.0127005,0.112249439,0.029564637,-0.00885172
ABL2,0.01615822,-0.004316635,-0.01464694,-0.001700506,-0.012325995,-0.017326764,-0.002634402,-0.015999408,-0.001586295,0,-0.002539485,-0.012450632,0.01099758,0.024810762,-0.006529393,-0.011666888,-0.006254502,0.021818124,-0.005049062,0,-0.003442502,-0.000802242,0.018219131,-0.004989881,0.002179426
ACKR3,-0.00710196,-0.005083576,-0.004569746,0,-0.001969615,0,-0.003097835,-0.003866418,-0.0005762,-0.000975933,-0.000991222,-0.005168414,-0.024945176,-0.031482933,-0.005253442,-0.002307017,-0.002920214,-0.006263024,0.003444575,-0.00218218,0.005017642,-0.001955923,-0.001784955,-0.01136455,-0.011108745
ACSL3,0.002602253,0.002419645,-0.002088867,-0.001743328,-0.005322471,-0.00971681,-0.001744383,-0.004224982,-0.001074142,-0.000284368,-0.000362022,-0.006780289,-0.012289233,0,0.000903941,-0.005038059,-0.00220428,0.000679166,-0.003303032,-0.002364047,-0.002864142,-0.000259548,-0.009820356,-0.015803112,-0.006538678
ACSL6,-0.000173142,-0.003140517,-0.006775211,-0.003390324,-0.005195941,-0.007358859,-0.003546369,-0.004481448,-0.000632073,-0.001510826,-0.000743589,-0.003990662,-0.031512723,-0.036933641,-0.00043829,0.007472949,-0.009206032,0.010634504,0.004898803,-0.00147899,-0.000417167,-0.000529312,-0.001000144,-0.011716007,-0.008198991
ACVR1,-0.017438021,-0.002677631,-0.004699237,-0.013000745,-0.004039956,-0.014088111,-0.001533016,-0.011752645,0.023765131,-0.000744889,0.002239629,-0.011904348,0.085536976,0.053973915,0.00204265,-0.00417036,-0.011708146,0.023977726,-0.008146426,0.004764173,-0.009813414,-0.000500356,-0.021675416,-0.013790052,0.007447135
ACVR2A,0,0.076299077,-0.004066881,-0.005456392,0.035433375,0.018644083,0.119660123,0.019778125,0.00152102,-0.008349894,-0.026651329,-0.008628967,0.015278434,0.031263815,-0.001564871,0,0.009744725,-0.008908304,0.004391024,-0.003328791,0.035128954,0.003711149,0.009093552,0.318233012,0.086910959
AFF1,0.025505912,-0.004025974,-0.00514129,0.002017248,0.005190787,-0.017735309,0.012679123,0.014256082,-0.000647682,-0.004323081,0.008213129,0.030426369,-0.011498194,0.029506411,-0.005095503,-0.010038626,0.004035546,-0.003854461,0.01291938,-0.002347197,0.033044992,-0.006069716,0.038123067,0.077396335,0.002741507
AFF3,0.009719595,-0.007174626,-0.012610492,-0.004387359,-0.004477555,-0.006999733,-0.005733748,0.005640411,-0.00098456,0.001093005,0.001150729,-0.012710008,-0.050650577,-0.059918122,-0.00651616,0.009793847,-0.004150289,0.011514063,-0.00681418,-0.002727937,-0.002851226,-0.001488727,0.030250605,-0.003410085,0.014007697
AFF4,0.027968676,-0.003289809,-0.012199334,-0.011897051,-0.017850388,0.044048611,-0.000537618,-0.012126258,-0.002109917,-0.005006231,-0.003682089,0.05162978,0.009059268,0.066742015,0.006118814,-0.013806271,0.005234563,-0.001177906,0.020229877,-0.009201129,0.026723213,-0.001563516,0.051058573,0.014353521,0.119773751
AKAP9,0.013146217,-0.003335615,0.010785779,-0.009329171,-0.032642403,-0.043795565,-0.011935268,0.015933273,-0.00216088,-0.00674494,0,-0.011902802,0.026207521,0.060431363,0.006692627,-0.011090312,0.012698494,-0.010067252,-0.037966146,-0.0046201,-0.002647103,-0.007063598,0.049649276,0.051711256,0.051895632
AKT1,0,0.006735145,0.013513812,0.013079879,0.016424486,0.443396766,0,-0.007977144,0,0.004972523,0.005118588,0.003046314,0.12736788,0.176548036,0.032120265,0.002141145,0.018337661,0.001944287,-0.007778987,0.000972247,-0.003173203,-0.005079091,0.01961341,-0.005006648,-0.013181373
AKT2,-0.005823531,-0.005898359,-0.007290125,0.001708129,-0.004664274,-0.018833279,-0.003634057,-0.004661664,-0.00139991,-0.002906313,-0.001391812,-0.00327336,0.021964466,0.023613109,-0.001719711,-0.008343553,-0.000499725,-0.002175711,-0.003892853,-0.002399362,-0.002282231,-0.00329803,-0.011823456,-0.013338427,-0.014242821
AKT3,-0.005425104,0.001143377,-0.007174717,-0.0041269,-0.001447535,-0.009309856,-0.005113867,-0.0050377,-0.000609499,-0.001919034,-0.00282607,-0.012902976,-0.017073569,-0.025791877,-0.002025772,0.001964817,-0.007249095,0.015411568,-0.004481493,-0.001943569,0.007919492,-0.001938074,-0.001543851,-0.004580436,-0.010782262
ALDH2,-0.005635986,-0.00622567,-0.004538766,-0.005949767,0.000623796,-0.016430856,0,-0.005594816,-0.002096017,-0.001819958,0,0.004871719,0.009701226,0.022060546,-0.00200023,0.004898669,-0.00046951,0.000611518,-0.004379272,-0.001332759,-0.003865401,-0.001805173,-0.025459276,-0.014608996,-0.011704739
ALK,0.099995389,0.003177734,0.000890116,-0.008593706,0.00975343,0.00213286,0.004091175,-0.004092215,0,0.011888768,0.014282106,-0.00552002,0.093749181,0.1669164,0.047350148,0.057395876,0.030460743,0.02235739,0.007244553,0,0,0.011583265,0.14141788,0.019672476,0.008053878
AMER1,0.041148324,0.014331157,0.139250186,0.011580397,0.028328066,0.007956079,0.037638944,0,0,0.014079776,0.009127002,-0.012418774,0.003289817,-0.002634234,-0.006448073,0.009881373,0,-0.004426229,0.005803669,0.011053822,0.078475244,0.010544287,0.107654803,0.126310296,0.150110066
ANK1,0.015576808,-0.010497559,-0.012173339,-0.009886105,-0.00676841,-0.027935582,-0.008162881,-0.014197983,-0.000903479,-0.004852706,0,-0.002963174,0.037215096,-0.029902309,-0.004865112,0.004769962,-0.003958531,0.006019665,-0.013005464,-0.002066192,-0.004010591,-0.002362659,0.042768257,0.012624831,-0.004826546
APC,0.028297048,0.043461397,0.069491836,0.004099099,0.032520821,-0.02459614,0.057172859,-0.006580307,0.003878116,0.001007782,0.003516687,0,0.087915809,0.110365867,0.015198259,-0.002708185,0,0.007685826,0.0339583,0.00068595,0,-0.003292292,0.080630409,0.159456789,0.171327208
AR,0.070582157,0.004783647,0.002814629,0.016115572,0.011361499,0.000519658,0.002173405,0.02436786,0.002786531,0.013588991,0.008433731,0.003084732,0.175828968,0.223448151,0.006554706,0.026011792,0.005660252,0.027183292,0.0102967,0.014698423,0.001214753,-0.006209874,0.098221357,0.030450968,0.012021238
ARAF,-0.006879317,0,-0.01506256,-0.020819686,-0.016745141,-0.009752612,-0.003061917,0.017376126,-0.004125731,-0.001172123,0,-0.00161979,0.032871748,0.062902442,-0.007784686,-0.015929032,0.007401356,0.006402741,-0.000643766,0.003077741,-0.00603492,-0.001392195,-0.029673935,-0.008928302,-0.022984729
ARHGAP26,0.007611901,-0.000685102,-0.001383395,0.033867637,-0.003518071,-0.007650854,-0.003838155,-0.004122866,-0.000904955,-0.00052718,-0.001552944,0.002024158,-0.012248726,-0.031551652,-0.004904501,-0.002370907,0.001037837,-0.006275043,-0.00465265,-0.005184797,0.004971887,-0.001932104,0.015528755,-0.008471082,-0.004059766
ARHGAP5,0.018412022,0.011218968,0.051466752,0.007692661,0.010062568,-0.00720371,0.034339634,0.011827782,0.001257584,-0.004465281,-0.002831798,-0.012497675,0.000633915,-0.04324441,0.01010357,-0.005256699,0.004663585,-0.009173623,0,-0.007225296,0.014139776,0.001750081,0.020794289,0.14439306,0.108349671
ARHGEF10,0.012700072,-0.00729614,-0.00262085,-0.005257714,-0.001422926,-0.002415516,-0.00432926,-0.005618298,-0.000543124,-0.002704462,0,-0.006418876,-0.020861558,-0.030960061,-0.001554004,-0.002361255,0.003221663,0.002446569,-0.005769534,-0.002001255,0,-0.001143857,0.016449931,-0.009971547,-0.01057486
ARHGEF10L,0.007577646,-0.0038371,-0.006203904,-0.00102726,-0.004666339,-0.012770338,-0.004297021,-0.003534369,-0.000790382,-0.001131385,0,-0.003257537,-0.025645672,-0.031587623,-0.001676224,-0.00256984,0.001284435,-0.003196533,-0.00196079,-0.001116418,-0.00328482,-0.001854479,0.008934504,-0.010217378,-0.010749463
ARHGEF12,0.018874349,-0.001595936,0.008055544,-0.001865601,-0.006840536,-0.013826468,-0.006351031,-0.006454318,-0.001204565,-0.00058852,-0.001916315,-0.005273537,-0.019097232,-0.006482191,0.004463387,-0.005005389,0.002679511,-0.003299784,0.005982546,-0.002464965,-0.003914802,-0.001590332,0.029204612,-0.011953076,-0.008542211
ARID1A,0.02814316,0.055311797,0.06373533,-0.007188043,0.04760248,-0.011021871,0.089872241,-0.014261748,-0.00374035,0.00464068,-0.004155339,-0.002187727,0.022770541,0.060384617,0.007577241,0.009414145,0.009722784,0.001088745,0.020145004,0,-0.002303875,0.008583089,0.084055035,0.206165659,0.195568117
ARID1B,0.035078065,0,0.053848356,0.000576875,0.029346611,-0.021726143,0.041836564,0.031778883,0.004282954,0.000539413,0.008950783,0.000688545,0.014474666,0.080924783,0.014132018,0.011677717,0.005213115,0,0.027223382,0,0.027623492,0,0.090967717,0.253570063,0.155342425
ARID2,0.025891762,0.030534636,0.100094534,-0.003525697,0.024176692,0.005891755,0.042134152,0.0310672,0.001639161,0.003854399,0.009004441,-0.00887104,0.000996832,0.041821408,0.010129286,0.012162049,-0.003043116,-0.007706874,-0.001663338,0.001650834,0.0074157,0.002185278,0.083712173,0.274990991,0.187164208
ARNT,0.0055924,-0.003292214,0,-0.003195521,-0.002472972,-0.024741351,-0.001301507,-0.005631002,-0.000822321,0.001285882,-0.001973895,-0.001616864,0.010653507,0.019892819,-0.003235029,-0.011217715,-0.003957861,-0.005898716,-0.006568928,0,-0.001581863,-0.001009539,-0.018700846,-0.016024322,-0.013189002
ASPSCR1,0,-0.00393849,-0.003326845,-0.003633533,-0.003398878,-0.020257249,-0.004664278,-0.004680096,-0.001894726,-0.001042691,-0.000430467,-0.004223462,0.011686085,0.003773721,-0.004223046,-0.004874479,0.002775041,-0.005320762,-0.004738917,-0.00220825,-0.001159482,-0.000818829,-0.012600431,-0.011895124,-0.013268816
ASXL1,0.066833489,0.004937049,0.024736996,0.014937465,0.006449417,0,0.030534021,0,0,0.007004402,0.00190901,0.095522822,0.027862838,0.002564226,0.037072515,0.021415038,0.039840774,0.031028732,0.004698842,0.000742764,0,0.00516886,0.098617154,0.057556161,0.031560565
ASXL2,0.009702067,0,0.016361875,-0.005413262,-0.009325804,-0.009125276,-0.007141409,0.014616256,-0.001360517,-0.001127625,-0.006522368,-0.006914373,-0.016667232,-0.044441247,-0.006704063,-0.003680365,-0.007384235,-0.008295489,-0.010561983,-0.005502923,-0.002688812,-0.001465779,0.036739444,0.016517619,0.003521499
ATF1,-0.015589489,0.008985696,-0.001367317,0.015199398,0.004044421,-0.018043954,-0.003836802,-0.004352722,-0.001017481,-0.001796216,-0.001479924,0.006726293,-0.011508545,-0.013860798,-0.008347264,-0.005389021,0.000762897,-0.007385564,-0.002870443,-0.001838709,-0.002612436,-0.000734483,-0.023978604,-0.014097189,-0.011404317
ATIC,-0.009382903,-0.007370074,-0.001172424,0.001457151,-0.002602151,-0.022824716,-0.00544232,-0.005892506,-0.002031851,-0.003552287,-0.000522589,-0.005998789,0.000946947,0.050204898,-0.007978406,-0.010673478,0.001076584,0.004054502,-0.005148854,-0.001127254,-0.004415927,-0.000981793,-0.01617492,-0.015107451,-0.007631963
ATM,0.029898628,0.032270059,0.059855737,0.004910954,0.016267701,-0.002861992,0.036856005,0.031181935,0.003669504,-0.007168032,0.004192141,-0.009080557,0.105426319,0.146367995,0.010960809,-0.002798506,0.00107666,-0.007164537,0.026680833,-0.00676433,0.001840853,0.003177762,0.093024116,0.173191942,0.128481142
ATP1A1,0.020592097,-0.004183313,-0.017005462,-0.005398204,-0.018458996,-0.01701926,-0.010400979,-0.011118286,-0.004523942,-0.001949182,0.000966925,-0.007584576,0.045781967,0.077474497,0.002766293,-0.007858314,-0.002627898,-0.004678742,-0.003795198,-0.000190225,-0.003147694,-0.006589665,0.015869091,-0.001310278,-0.021046085
ATP2B3,0.029437446,-0.017405703,0.004660009,-0.01325181,-0.014587534,-0.002733174,-0.011390908,-0.014717351,-0.001114875,-0.002883133,-0.002600138,-0.004630889,0.040494931,0.010740119,0.00304822,0.027069095,-0.019547026,0.004268181,-0.016532811,0.009047273,0.01984739,-0.00235252,0.05854228,-0.023730978,0.001317048
ATR,0.031131166,-0.004633404,-0.00167457,-0.011721128,-0.036799388,-0.038514745,-0.010668421,0.02526738,0.002088918,-0.010011257,0,-0.008117459,0.030839975,0.140374033,-0.003382976,0.003615056,-0.006850711,-0.00291499,-0.045256866,-0.004658328,-0.005281358,0,0.098254313,0.02909114,0.06938819
ATRX,0.017518989,0.045348502,0.059612235,0.000554461,0.033770733,-0.020271973,0.071659343,0.018208694,0.002504212,0,0.01149342,-0.005107278,0.038361495,0.076326556,0.007318902,0.002693379,0.002047125,0.003263859,-0.003067704,0,0.034717838,-0.004528541,0.075752954,0.216771497,0.1831873
AXIN1,0.057436766,0.01509915,0.027596132,0.002139876,0.042271232,-0.019016622,0.050283322,0.050854593,0.001578271,0.013449291,0.006781052,0.01555162,0.11762505,0.149684213,0.006747546,0.009055848,0.010369335,0.024663898,0.000796623,0.026058676,0.031165113,0.005829226,0.041216526,0.168155897,-0.00868521
AXIN2,0.00710288,-0.007060127,0.001588034,-0.001721825,0.011974226,-0.019031321,0.019997898,0.02093408,-0.001029583,-0.002416786,-0.001602652,-0.015982418,-0.024740238,-0.047893711,-0.013688332,0.001877348,0.000596601,-0.003596476,-0.01746957,0.000906942,-0.006574766,-0.002330114,0.007030491,0.041599851,0.057165566
B2M,-0.002609798,0.065646336,0.050901597,-0.004719189,0.026521481,0.036878607,0.085698901,0.028470975,0.040151415,0.004997598,0.000668399,0.007864935,0.0122731,0.029021044,0.026988633,-0.002593649,0.005400342,0.003520989,0.032795566,-0.004941178,0.002271675,0.017256794,0,0.265783298,0.097030982
BAP1,0.015170673,0.011742714,0.033859002,0.002690355,0.04011448,-0.019334137,0.076438635,0.024997856,0,0.004204216,0.001329754,0.026749655,0.062978791,0.067994525,0.01177493,0.005693825,0.010611547,-0.003446184,0.079527974,0.007473633,0,-0.007749599,0.02490436,0.247061511,0.127276052
BARD1,0.031159629,-0.004392132,-0.013306863,0.009341808,-0.010886752,-0.03122242,0.002607594,0.012016255,-0.002060313,0.001589521,0,-0.009607097,0.111863555,0.179160558,-0.000378856,0.013462756,0.002169603,0.008712583,-0.001685208,-0.009961099,-0.004800017,0.002823184,-0.01253103,0.019580089,-0.007662207
BAX,-0.011539315,-0.003090665,-0.007363439,0.003594849,-0.002803557,-0.016383255,-0.004228947,-0.005670605,-0.002558562,-0.004463207,-0.001749999,0.007412398,0.036432441,0.029835668,-0.004648846,-0.008885569,0.002225747,-0.00194026,-0.00562017,-0.003447542,-0.004224792,-0.001585758,-0.029588882,-0.015405435,-0.017237732
BAZ1A,0.037615952,0.011777552,0.028937633,0.010466331,-0.009212889,0.032426115,0.005350624,0.029518666,-0.001778705,0.0021463,-0.003650667,-0.007269106,-0.028144663,-0.01183927,-0.005466395,-0.008869123,0.004274215,-0.006318563,-0.009675654,-0.002474585,-0.008759285,-0.002710587,0.02316614,0.04029038,0.010835579
BCL10,-0.028766033,0.020036298,0.026324732,0.011911162,0.007643774,0.003349897,0.009634311,-0.009138545,-0.003122889,0.001670393,0.000769958,-0.009880193,0.045027367,0.035525881,-0.017585819,-0.000986773,0.003433107,0.007365686,-0.006235814,-0.004836296,-0.005901373,-0.00517858,-0.059069141,-0.025382261,-0.014187139
BCL11A,0.009546846,-0.008356047,-0.001712889,-0.001120485,-0.018486776,-0.001316429,-0.001985605,0.019294827,-0.001619115,-0.008542144,-0.016279227,-0.018575949,0.008795648,0.066356693,-0.01002154,0.010617361,0.009123876,0.001988092,-0.018009384,-0.002336767,0.048715072,-0.001981637,0.038303287,0.082328057,0.07448166
BCL11B,0.018058787,-0.022148916,-0.023900887,0,0.01164731,0.006914046,-0.007331623,-0.012222007,-0.004675684,-0.00240952,0.001438689,-0.01078831,-0.009232851,0.017368907,-0.007880077,0.001346017,0.002618401,0.003658626,0.025548629,-0.007686339,0.042914138,0.001635199,0.015115627,0.197332537,0.096886727
BCL2,-0.002953951,0.013138862,0,0.016685567,0.010669587,-0.016756803,0.004835875,-0.002617973,-0.002956348,0.01703411,0.00986579,0.065451145,0.157103845,0.168622866,0.010171963,0.018558466,0.001139105,0.054485645,0.014473878,0.00638706,0.050863986,0.119666054,0.008963442,-0.007972964,-0.011008924
BCL2L12,-0.008642829,-0.005950776,-0.003000937,-0.000540978,0.001726725,-0.006270445,-0.002825878,-0.003578559,-0.000684279,0,-0.000273571,-0.000441926,-0.01353267,-0.027449488,-0.005935671,-0.001482183,-0.001941428,0,-0.003164696,-0.001825261,-0.001479141,-0.000669166,-0.011787274,-0.011360168,-0.010039118
BCL3,-0.008617486,-0.006522947,-0.007647458,-0.006014096,0.00524027,-0.00831287,0.00331429,-0.00517001,-0.001092603,-0.000508706,-0.002708952,-0.002715145,-0.009533623,0.029667988,-0.003460306,-0.00072209,0.001640463,-0.003013718,-0.004902223,0,-0.004284831,-0.001491373,-0.020805758,-0.004346439,0.00157219
BCL6,-0.007249309,-0.004702182,-0.009767757,-0.001355549,-0.007510517,-0.007281564,-0.009768859,0.033247264,-0.002294983,0.009023406,-0.004609338,-0.003021217,0.104788762,0.118749758,-0.0006914,0,0.003384852,-0.006930238,-0.018413637,0.007248344,-0.008344472,-0.005848484,0.0199827,-0.002811977,0.022312395
BCL7A,-0.011022687,-0.006863169,-0.003714418,-0.001466233,0.00351127,-0.017783806,0.001945604,-0.003901766,-0.000966318,-0.001046922,0,-0.002800692,-0.009902704,-0.003665983,-0.00492268,-0.00658902,0.003337873,0.004585003,-0.005447987,-0.002152462,0.005700874,-0.002625558,-0.022075052,0,-0.001140026
BCL9,0.008915573,-0.003633856,-0.036467494,-0.003735715,0.001376439,-0.03612518,0.021012359,0.014573121,0.000654937,0,-0.001829458,-0.015973245,-0.02600637,-0.057314242,0.00290655,-0.011014374,0.001670725,-0.0060464,-0.016845173,-0.009598316,0.009987081,0.008284811,0.009282792,0.08117711,0.072170036
BCL9L,0.023639711,-0.006089958,-0.011198189,-0.005479135,-0.007281371,-0.011216186,0.004719286,0.003437262,-0.001294238,-0.00087802,-0.000965041,0.035716605,-0.026323162,-0.061038922,0.006475016,-0.004828084,0.001609751,0.003908314,0.031901996,-0.00066213,0.029312577,-0.001739777,0.039019717,0.014761621,0.003699782
BCLAF1,0.021331261,0.036950108,0,0.0009501,-0.002422635,-0.011985729,-0.006330374,0.052282108,0,-0.004540193,0,-0.009365107,0.060276198,0.092186177,0.012756498,-0.002744404,0.006128859,-0.011521799,0.032259525,-0.00478944,-0.008989008,0,0.142943761,0.086007716,-0.009676197
BCOR,0.043185595,0.008812644,0.048541379,0.008737981,0.00483356,0.029241993,0.045302357,-0.005897443,0.000283909,0,0.010194013,0.036107406,0.019904847,0.092153345,0.019864592,0.011024789,0.007142816,0.017958906,0.010283598,0.017992698,0.003660562,0.00384851,0.127085255,0.126247754,0.167339218
BCORL1,0.017103827,-0.005298009,-0.029101362,-0.005411285,0.006080471,-0.031794731,0.023468929,0.014209712,-0.004749118,-0.003622622,0.001670484,0.00950918,-0.035191187,-0.043724733,-0.002138912,0.000591979,0.000697968,0.009153128,-0.00390597,0.005332277,0.014993026,0.001497631,0.050802567,0.197107977,0.048711914
BCR,0.047845386,-0.01051363,-0.020750395,-0.005945957,0.026310162,-0.034302497,-0.006002933,0.030324015,-0.001457388,0.001878539,0.008780501,-0.000879553,0.096503585,0.067290181,-0.000497633,-0.008238736,0.008317445,-0.013291239,-0.006222889,-0.00895386,-0.003231952,-0.003797664,0.038104708,-0.010532858,-0.017242196
BIRC3,-0.008219211,0,-0.006650541,0.003969683,0.002846117,-0.017435511,-0.003449752,-0.00850067,-0.002971286,-0.001042195,-0.00085795,-0.007202802,0.029166239,0.042116247,-0.006827379,0.006964609,0.005148289,0.005095256,0.001289504,-0.004495295,-0.003677709,-0.00832861,-0.022241252,-0.016041487,-0.019446868
BIRC6,-0.004397834,0.01101266,-0.017818748,-0.011446643,-0.026798353,-0.03218284,-0.012265349,0.029205018,0.000875959,-0.004934858,0.007822102,-0.0089122,0.023701631,0.055137051,0.005720537,0.001373994,0.004401302,-0.007993764,-0.016311478,0.004742795,0.002830611,0.002041838,0.058367806,0.097197846,0.054981201
BMP5,-0.005904851,0.000588894,-0.005125043,-0.003669914,-0.001897221,0.006574938,-0.003328531,-0.004227263,-0.000266398,-0.002783975,-0.000452589,-0.006608453,-0.035537602,-0.043924655,-0.001120722,0.005034609,-0.004723855,-0.005596161,-0.00492097,-0.001887629,-0.00243282,0.007299706,0.006835846,-0.010833259,-0.004027512
BRAF,0.016332444,0.070962146,0.010040477,0.002856911,0.055907747,0.378374845,0.00213709,0.036050401,-0.003906243,0.000668525,0.002986884,0.003792451,0.027349342,0.120557743,-0.010920792,0.000480402,0.01306082,0.005232472,-0.007996053,0.010084371,-0.006808744,0.009471888,0.102517784,0.020005168,-0.008959224
BRCA1,0.067012056,0.005762158,0.011279024,0,-0.006656243,-0.016585204,0.011026458,-0.008922163,0,0.004837991,0,0,0.180001976,0.270571094,0.004570025,0,0,0.040622248,0.01139271,0.002953245,0.009288325,0.00244024,0.095807535,0.025755897,0.148050053
BRCA2,0.026833263,0.038043019,0.018107603,0.004565728,-0.016001366,-0.01981876,0.036191872,0.029079755,0,0.005817196,0.008063437,0.026572275,0.081955444,0.134368559,-0.002822331,0,0,0.044729069,0.046944152,0.000977139,0.003542999,0.003324922,0.106301361,0.127394482,0.146109038
BRD3,-0.002742611,-0.010327338,-0.005445739,-0.003921128,-0.002154398,-0.008231222,-0.006980033,0.00445648,-0.001100524,-0.001795303,-0.001619998,0.00216717,-0.015722711,-0.023771856,-0.005187078,-0.009207726,0,-0.005346846,0.003164766,-0.001727879,0.003736447,-0.003034202,-0.000549804,0.005909912,-0.015646667
BRD4,0.035737789,-0.006520641,-0.016606976,0.003229382,-0.001466102,-0.033448595,-0.007866219,0.021329992,-0.001180603,0,-0.004088916,-0.006501916,0.027179973,0.092602718,-0.006996087,-0.024879428,-0.000625125,0.018221234,-0.002174719,0.003889743,-0.001292624,-0.002203041,0.075538727,-0.003841216,-0.01311564
BTG1,-0.011432613,-0.004985408,-0.006519316,0,-0.002034787,-0.017322472,0,-0.003853645,-0.000801887,-0.0010327,-0.00053226,-0.005782213,-0.004225157,-0.006994975,0,-0.005772931,-0.000843049,0,0.010134707,-0.000352957,-0.00436073,-0.001983029,-0.024570649,-0.012643635,-0.015240013
BTK,-0.00680826,0.001920161,-0.010863318,-0.011944289,-0.010499913,-0.009554459,-0.006222484,-0.009582942,-0.003494292,0.001094578,0.000979258,0.001691416,0.054157462,0.040902085,-0.012388886,0.006470485,-0.01027752,0.008888361,-0.003635989,0.006659615,-0.005793822,-0.005460071,-0.000812614,-0.020383036,-0.005476958
CACNA1D,0.017236313,-0.009237516,-0.015322692,-0.00723483,-0.004440252,-0.021308092,-0.00098315,0,-0.001393178,-0.002183465,0.001250403,0.021298635,-0.047170935,-0.056472964,-0.009526966,0.00855201,0.002679462,-0.0085129,0.004285591,-0.006104468,-0.003478686,-0.002645205,0.040400907,0.030138859,0.006166258
CALR,-0.013489113,-0.010171004,-0.00432953,-0.002743045,-0.0024471,-0.014396588,-0.00164609,-0.00771779,-0.001942283,-0.004988331,-0.003013914,0,0.053908601,0.0522909,-0.001892813,-0.012614737,0.001773603,0.00201599,-0.009774517,-0.001551113,-0.007536086,-0.00447409,-0.027617538,-0.016662795,-0.016058907
CAMTA1,0.014542071,-0.009637134,-0.019390278,-0.005713842,0,-0.015952226,-0.007220487,0.006700904,-0.001286159,-0.002400696,-0.000245329,-0.008109103,-0.046715335,-0.067939613,0,-0.000364627,-0.005170759,-0.006486974,0.00788546,-0.00214329,0.008877038,-0.001380602,0.042401879,-0.004925185,0.033881715
CANT1,-0.00594657,-0.004183277,-0.005055598,-0.000471188,-0.000395472,-0.014566582,-0.00281062,-0.00300159,0.002607306,-0.001223501,0,-0.002465918,-0.01301151,-0.021225248,-0.000744773,-0.003224921,-0.001818647,0,-0.004193614,-0.002695149,-0.002638491,-0.000584026,-0.004693181,-0.009030646,-0.010847932
CARD11,0.05242134,0.001114172,0.02144385,0,0,0.002977793,0.008126706,0.050561201,0,0.01548159,0.016222342,0,0.01073647,0.067438661,0.012364341,0.03099145,0.017122546,0.105627914,0.000583705,0.02604134,0.01670395,0.011299328,0.110609049,0.089185114,0.018940278
CARS,0.005708296,-0.005044276,-0.00613926,-0.002674686,-0.001917168,-0.020981549,-0.004308229,-0.003995917,-0.001017446,-0.002899165,-0.002016888,0.003866183,-0.009757824,0.022924304,-0.00367112,-0.008525947,0.001331474,-0.006516549,-0.001863189,-0.001693277,-0.00387237,-0.002787753,0.000627024,-0.014845053,-0.015365046
CASP3,-0.015394228,-0.002411855,0,0.005053212,0.000789876,-0.0162861,0.002676797,-0.004030476,-0.000913335,0.005476253,-0.00037875,-0.002870709,0.051191777,0.052396387,-0.002561762,-0.006632877,0.010502978,-0.002690807,-0.004482973,0.001561263,-0.004523012,-0.001918039,-0.027177076,-0.016004312,-0.017521948
CASP8,-0.004144458,0.060464429,0.073594108,0.006265936,0.026239224,0.038642822,0.009791162,0.027165971,0.001910395,0,0.002909781,0.013402603,0.152828922,0.175449832,0.007962968,-0.006115145,-0.002781512,0.036511182,0.009104817,-0.005029301,-0.002721235,-0.003600419,0.061331482,0.047054386,0.141898047
CASP9,-0.009137071,-0.00514215,-0.006337109,-0.00148494,-0.004014467,-0.020399087,-0.004160828,-0.004543444,-0.001141045,-0.002693602,-0.003077524,-0.002799288,-0.002402594,0.008097342,-0.007474066,-0.007388369,-0.000502192,-0.004121269,-0.002473108,0.00904367,-0.004973742,-0.000663553,-0.013317551,-0.013561625,-0.003982106
CBFA2T3,-0.003570828,0.001221031,-0.007571575,0.003191201,0.002058567,-0.009626502,-0.001219235,-0.006233551,-0.001096131,-0.000618601,0,-0.005253451,0.048992044,-0.001314797,-0.004337787,0.002110253,-0.002284069,0.004318029,-0.00117364,-0.002043049,-0.002659844,-0.001649041,-0.014766424,-0.010546092,-0.012433365
CBFB,-0.01646762,0.022772546,0.006499985,0.017730863,-0.005624986,-0.021675643,-0.001759003,-0.00547328,-0.001594519,-0.001151303,-0.001703477,0.011843796,-0.005686953,0.002351558,-0.005192781,-0.008388242,0.003461313,0.001660712,0.031071344,0.002653838,-0.001000195,-0.002216809,-0.034068989,-0.021916559,-0.005132454
